pre,ACD_avg,ACD_max,ACD_sum,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOCU,NOF_avg,NOF_max,NOF_sum,NOI_avg,NOI_max,NOI_sum,NOM_avg,NOM_max,NOM_sum,NOT_avg,NOT_max,NOT_sum,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC_avg,TLOC_max,TLOC_sum,VG_avg,VG_max,VG_sum,post
4,0.5,4.0,4.0,3.641304347826087,21.0,335.0,6.032608695652174,26.0,555.0,1.608695652173913,4.0,148.0,8.0,1.75,5.0,14.0,0.125,1.0,1.0,11.5,23.0,92.0,0.875,1.0,7.0,0.875,6.0,7.0,0.0,0.0,0.0,1.1521739130434785,5.0,106.0,101.875,277.0,815.0,2.0434782608695654,10.0,188.0,0
39,0.2622950819672131,4.0,16.0,5.475982532751091,81.0,5016.0,7.798034934497816,83.0,7143.0,1.5775109170305677,8.0,1445.0,61.0,2.4516129032258065,21.0,152.0,0.0655737704918032,1.0,4.0,14.35483870967742,88.0,890.0,0.9344262295081968,1.0,57.0,2.3548387096774195,30.0,146.0,0.4193548387096774,9.0,26.0,1.217248908296943,6.0,1115.0,160.31147540983608,1231.0,9779.0,2.5491266375545854,24.0,2335.0,1
4,0.0,0.0,0.0,1.9672131147540983,45.0,240.0,4.680327868852459,40.0,571.0,1.360655737704918,3.0,166.0,12.0,1.4166666666666667,6.0,17.0,0.0,0.0,0.0,6.416666666666667,22.0,77.0,1.0,1.0,12.0,5.166666666666667,30.0,62.0,3.75,16.0,45.0,0.6311475409836066,3.0,77.0,80.33333333333333,282.0,964.0,2.0,8.0,244.0,0
2,0.1875,1.0,3.0,2.7280701754385963,14.0,311.0,6.035087719298246,37.0,688.0,1.5789473684210529,5.0,180.0,16.0,1.8235294117647056,5.0,31.0,0.375,1.0,6.0,6.470588235294118,47.0,110.0,0.625,1.0,10.0,0.7058823529411765,3.0,12.0,0.2352941176470588,2.0,4.0,1.3421052631578947,6.0,153.0,65.5625,448.0,1049.0,2.271929824561404,12.0,259.0,0
11,0.0,0.0,0.0,0.1072664359861591,10.0,31.0,0.2698961937716263,19.0,78.0,0.0726643598615917,2.0,21.0,31.0,0.2580645161290322,7.0,8.0,0.9032258064516128,1.0,28.0,9.193548387096774,48.0,285.0,0.0967741935483871,1.0,3.0,3.129032258064516,26.0,97.0,0.1290322580645161,4.0,4.0,1.0726643598615917,4.0,310.0,19.70967741935484,66.0,611.0,0.0934256055363321,6.0,27.0,1
4,0.0,0.0,0.0,3.652173913043478,17.0,84.0,5.130434782608695,17.0,118.0,1.3478260869565215,3.0,31.0,4.0,2.5,4.0,10.0,0.0,0.0,0.0,4.5,9.0,18.0,1.0,1.0,4.0,2.0,3.0,8.0,1.25,5.0,5.0,0.8695652173913043,3.0,20.0,54.25,76.0,217.0,2.6956521739130435,10.0,62.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,12.0,18.0,24.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,2.708333333333333,5.0,65.0,43.5,48.0,87.0,0.0,0.0,0.0,0
2,1.2333333333333334,5.0,37.0,2.390887290167865,50.0,997.0,5.683453237410072,106.0,2370.0,1.2565947242206237,5.0,524.0,30.0,3.5675675675675675,19.0,132.0,0.2,1.0,6.0,10.45945945945946,45.0,387.0,0.8,1.0,24.0,0.7027027027027027,7.0,26.0,0.8108108108108109,11.0,30.0,0.9904076738609112,6.0,413.0,121.5,531.0,3645.0,1.8776978417266188,24.0,783.0,0
2,0.6,12.0,12.0,3.170886075949367,51.0,501.0,7.094936708860759,122.0,1121.0,1.3164556962025316,6.0,208.0,20.0,2.090909090909091,11.0,46.0,0.4,1.0,8.0,7.181818181818182,36.0,158.0,0.6,1.0,12.0,0.2272727272727272,3.0,5.0,0.0,0.0,0.0,1.2658227848101269,6.0,200.0,82.3,437.0,1646.0,2.2025316455696204,28.0,348.0,0
1,0.3333333333333333,1.0,1.0,0.7058823529411765,3.0,12.0,2.117647058823529,7.0,36.0,1.2352941176470589,2.0,21.0,3.0,0.5,2.0,2.0,0.0,0.0,0.0,2.75,7.0,11.0,1.0,1.0,3.0,0.5,2.0,2.0,1.5,4.0,6.0,0.7647058823529411,2.0,13.0,30.666666666666668,42.0,92.0,1.3529411764705883,2.0,23.0,1
25,0.037037037037037,1.0,1.0,5.752212389380531,70.0,1300.0,9.650442477876108,123.0,2181.0,1.9115044247787607,7.0,432.0,27.0,3.0285714285714285,9.0,106.0,0.1111111111111111,1.0,3.0,5.542857142857143,20.0,194.0,0.8888888888888888,1.0,24.0,0.4,5.0,14.0,0.9142857142857144,14.0,32.0,1.5663716814159292,7.0,354.0,116.48148148148148,553.0,3145.0,3.1548672566371683,33.0,713.0,1
5,0.0909090909090909,1.0,1.0,3.212328767123288,35.0,938.0,4.140410958904109,35.0,1209.0,1.3047945205479452,4.0,381.0,11.0,1.8333333333333333,5.0,22.0,0.0,0.0,0.0,20.08333333333333,126.0,241.0,1.0,1.0,11.0,0.8333333333333334,6.0,10.0,4.25,23.0,51.0,1.0445205479452055,4.0,305.0,177.45454545454547,655.0,1952.0,1.8013698630136987,12.0,526.0,1
2,0.0,0.0,0.0,4.634146341463414,36.0,190.0,8.341463414634147,80.0,342.0,1.9268292682926829,6.0,79.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,3.2,8.0,16.0,1.0,1.0,5.0,1.4,7.0,7.0,5.0,19.0,25.0,1.195121951219512,4.0,49.0,103.8,312.0,519.0,3.024390243902439,23.0,124.0,1
3,0.1666666666666666,1.0,2.0,3.013793103448276,18.0,437.0,4.862068965517241,35.0,705.0,1.4482758620689655,5.0,210.0,12.0,1.7857142857142858,6.0,25.0,0.0,0.0,0.0,6.214285714285714,19.0,87.0,1.0,1.0,12.0,0.2142857142857142,2.0,3.0,4.142857142857143,38.0,58.0,1.089655172413793,5.0,158.0,99.91666666666669,353.0,1199.0,2.082758620689656,13.0,302.0,1
5,0.0,0.0,0.0,1.0194805194805194,13.0,157.0,2.038961038961039,21.0,314.0,0.8766233766233766,3.0,135.0,20.0,1.0,6.0,23.0,0.4,1.0,8.0,5.173913043478261,20.0,119.0,0.6,1.0,12.0,0.4782608695652174,5.0,11.0,1.5217391304347827,13.0,35.0,0.8896103896103896,5.0,137.0,37.55,176.0,751.0,1.1168831168831168,7.0,172.0,1
3,0.0,0.0,0.0,2.746987951807229,23.0,684.0,3.42570281124498,32.0,853.0,1.1887550200803212,4.0,296.0,29.0,1.8235294117647056,7.0,62.0,0.0,0.0,0.0,7.0,16.0,238.0,1.0,1.0,29.0,0.088235294117647,3.0,3.0,0.3235294117647059,4.0,11.0,0.9799196787148594,6.0,244.0,63.93103448275862,194.0,1854.0,1.5100401606425702,9.0,376.0,1
44,0.1111111111111111,1.0,1.0,4.301310043668122,39.0,985.0,6.004366812227074,53.0,1375.0,1.3449781659388649,5.0,308.0,9.0,4.636363636363637,14.0,51.0,0.0,0.0,0.0,19.545454545454547,65.0,215.0,1.0,1.0,9.0,1.4545454545454546,8.0,16.0,1.2727272727272727,10.0,14.0,0.8602620087336245,5.0,197.0,248.77777777777777,499.0,2239.0,2.4017467248908297,12.0,550.0,1
6,0.0,0.0,0.0,2.8487394957983194,22.0,678.0,3.9705882352941178,30.0,945.0,1.218487394957983,5.0,290.0,20.0,1.0869565217391304,7.0,25.0,0.0,0.0,0.0,10.130434782608695,100.0,233.0,1.0,1.0,20.0,0.9565217391304348,19.0,22.0,0.217391304347826,3.0,5.0,1.1134453781512603,4.0,265.0,81.45,631.0,1629.0,2.0504201680672267,9.0,488.0,1
8,0.0,0.0,0.0,4.3203125,32.0,553.0,5.6640625,33.0,725.0,1.4140625,4.0,181.0,8.0,2.3,9.0,23.0,0.0,0.0,0.0,10.0,67.0,100.0,1.0,1.0,8.0,1.8,5.0,18.0,2.8,10.0,28.0,0.703125,3.0,90.0,140.875,733.0,1127.0,2.2109375,13.0,283.0,0
1,0.0,0.0,0.0,2.52,16.0,63.0,4.64,32.0,116.0,1.36,4.0,34.0,4.0,2.0,5.0,8.0,0.0,0.0,0.0,6.0,13.0,24.0,1.0,1.0,4.0,0.5,2.0,2.0,0.25,1.0,1.0,0.84,3.0,21.0,58.75,109.0,235.0,1.72,6.0,43.0,0
15,0.08,1.0,2.0,4.746305418719212,68.0,1927.0,5.746305418719212,66.0,2333.0,1.376847290640394,4.0,559.0,25.0,2.689655172413793,13.0,78.0,0.0,0.0,0.0,11.689655172413794,55.0,339.0,1.0,1.0,25.0,0.0344827586206896,1.0,1.0,2.310344827586207,12.0,67.0,0.9802955665024632,6.0,398.0,152.32,593.0,3808.0,2.110837438423645,12.0,857.0,1
13,0.25,1.0,3.0,4.58080808080808,28.0,907.0,7.388888888888889,36.0,1463.0,1.621212121212121,4.0,321.0,12.0,1.8461538461538465,4.0,24.0,0.1666666666666666,1.0,2.0,9.76923076923077,39.0,127.0,0.8333333333333334,1.0,10.0,0.0769230769230769,1.0,1.0,5.461538461538462,24.0,71.0,1.1313131313131313,4.0,224.0,181.25,588.0,2175.0,2.914141414141414,12.0,577.0,1
6,0.0,0.0,0.0,4.607142857142857,35.0,258.0,6.017857142857143,43.0,337.0,1.3928571428571428,4.0,78.0,6.0,4.0,14.0,24.0,0.0,0.0,0.0,8.333333333333334,29.0,50.0,1.0,1.0,6.0,0.8333333333333334,4.0,5.0,1.0,5.0,6.0,1.3214285714285714,5.0,74.0,97.83333333333331,355.0,587.0,2.142857142857143,8.0,120.0,0
11,0.0,0.0,0.0,5.335689045936396,34.0,1510.0,6.303886925795053,47.0,1784.0,1.5017667844522968,4.0,425.0,14.0,2.2,7.0,44.0,0.0,0.0,0.0,10.45,46.0,209.0,1.0,1.0,14.0,0.0,0.0,0.0,3.7,16.0,74.0,1.0318021201413428,4.0,292.0,198.3571428571429,678.0,2777.0,2.381625441696113,16.0,674.0,1
12,0.0,0.0,0.0,4.538461538461538,29.0,177.0,6.17948717948718,39.0,241.0,1.4871794871794872,5.0,58.0,5.0,2.1666666666666665,7.0,13.0,0.2,1.0,1.0,6.166666666666667,16.0,37.0,0.8,1.0,4.0,0.0,0.0,0.0,0.3333333333333333,1.0,2.0,1.4102564102564104,5.0,55.0,89.6,224.0,448.0,2.358974358974359,14.0,92.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,4.5,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,1.0,7.0,10.0,12.0,40.0,0.0,0.0,0.0,0
5,0.0,0.0,0.0,3.77319587628866,19.0,366.0,4.587628865979381,25.0,445.0,1.4639175257731958,5.0,142.0,10.0,0.6,3.0,6.0,0.0,0.0,0.0,4.3,15.0,43.0,1.0,1.0,10.0,0.0,0.0,0.0,5.4,17.0,54.0,1.11340206185567,5.0,108.0,78.5,193.0,785.0,2.206185567010309,8.0,214.0,1
8,0.0,0.0,0.0,2.649484536082474,36.0,257.0,4.371134020618556,52.0,424.0,1.1958762886597938,4.0,116.0,14.0,2.0,5.0,30.0,0.0714285714285714,1.0,1.0,5.6,16.0,84.0,0.9285714285714286,1.0,13.0,1.1333333333333333,6.0,17.0,0.8666666666666667,4.0,13.0,0.7938144329896907,4.0,77.0,55.42857142857143,212.0,776.0,1.6288659793814433,11.0,158.0,1
10,0.0,0.0,0.0,3.5463917525773194,25.0,344.0,5.061855670103093,24.0,491.0,1.350515463917526,4.0,131.0,10.0,0.4666666666666667,3.0,14.0,0.0,0.0,0.0,2.7333333333333334,15.0,82.0,1.0,1.0,10.0,0.2,3.0,6.0,0.5,8.0,15.0,0.9587628865979382,7.0,93.0,88.3,197.0,883.0,2.0103092783505154,11.0,195.0,1
5,0.0666666666666666,1.0,1.0,1.8258706467661687,16.0,367.0,3.587064676616916,33.0,721.0,1.2139303482587065,3.0,244.0,15.0,1.5357142857142858,6.0,43.0,0.0,0.0,0.0,6.428571428571429,21.0,180.0,1.0,1.0,15.0,0.25,3.0,7.0,0.75,8.0,21.0,0.8905472636815921,4.0,179.0,88.0,416.0,1320.0,1.5671641791044777,11.0,315.0,1
11,0.0,0.0,0.0,3.0681818181818183,13.0,270.0,7.090909090909091,29.0,624.0,1.943181818181818,6.0,171.0,8.0,0.7,5.0,7.0,0.0,0.0,0.0,2.6,15.0,26.0,1.0,1.0,8.0,0.8,6.0,8.0,6.2,33.0,62.0,1.4659090909090908,5.0,129.0,113.0,279.0,904.0,2.727272727272727,12.0,240.0,1
10,0.0,0.0,0.0,2.6,28.0,234.0,4.188888888888889,28.0,377.0,1.2333333333333334,5.0,111.0,22.0,0.5909090909090909,6.0,13.0,0.1363636363636363,1.0,3.0,2.909090909090909,12.0,64.0,0.8636363636363636,1.0,19.0,17.454545454545453,188.0,384.0,1.181818181818182,15.0,26.0,0.7777777777777778,3.0,70.0,54.86363636363637,264.0,1207.0,1.6777777777777778,10.0,151.0,1
19,0.6428571428571429,4.0,9.0,3.2710280373831777,25.0,350.0,6.700934579439252,38.0,717.0,1.719626168224299,5.0,184.0,14.0,1.7222222222222223,14.0,31.0,0.0,0.0,0.0,4.388888888888889,20.0,79.0,1.0,1.0,14.0,0.1666666666666666,2.0,3.0,1.5555555555555556,16.0,28.0,1.205607476635514,4.0,129.0,88.14285714285714,222.0,1234.0,2.364485981308411,10.0,253.0,1
36,1.0833333333333333,6.0,13.0,4.816993464052287,68.0,737.0,8.359477124183007,97.0,1279.0,1.5490196078431373,5.0,237.0,12.0,2.1666666666666665,18.0,26.0,0.0,0.0,0.0,11.75,64.0,141.0,1.0,1.0,12.0,0.25,2.0,3.0,0.5833333333333334,3.0,7.0,0.7908496732026143,3.0,121.0,158.0,790.0,1896.0,3.4052287581699345,63.0,521.0,1
18,0.24,1.0,6.0,3.956989247311828,44.0,736.0,9.543010752688172,115.0,1775.0,1.6612903225806452,9.0,309.0,25.0,1.6875,5.0,54.0,0.0,0.0,0.0,5.1875,26.0,166.0,1.0,1.0,25.0,0.8125,10.0,26.0,0.625,14.0,20.0,1.2956989247311828,9.0,241.0,102.4,315.0,2560.0,3.4516129032258065,36.0,642.0,1
11,0.2307692307692307,1.0,3.0,2.7755102040816326,19.0,272.0,5.653061224489796,39.0,554.0,1.3571428571428572,5.0,133.0,13.0,2.5294117647058822,8.0,43.0,0.0,0.0,0.0,5.294117647058823,18.0,90.0,1.0,1.0,13.0,0.2352941176470588,2.0,4.0,0.4705882352941176,3.0,8.0,1.153061224489796,8.0,113.0,77.61538461538461,178.0,1009.0,1.9387755102040816,8.0,190.0,1
3,0.0,0.0,0.0,1.694915254237288,14.0,100.0,3.711864406779661,22.0,219.0,1.2881355932203389,3.0,76.0,8.0,2.0,7.0,16.0,0.25,1.0,2.0,7.25,18.0,58.0,0.75,1.0,6.0,1.25,6.0,10.0,0.125,1.0,1.0,0.8813559322033898,3.0,52.0,56.0,128.0,448.0,1.7118644067796611,5.0,101.0,1
2,0.6,6.0,6.0,4.288888888888889,27.0,193.0,7.977777777777778,36.0,359.0,1.7555555555555555,5.0,79.0,10.0,1.3,8.0,13.0,0.0,0.0,0.0,3.7,14.0,37.0,1.0,1.0,10.0,1.5,12.0,15.0,0.8,3.0,8.0,1.0,5.0,45.0,59.7,267.0,597.0,2.2888888888888888,7.0,103.0,1
16,1.2222222222222223,9.0,22.0,7.603448275862069,60.0,2205.0,9.324137931034484,74.0,2704.0,1.6482758620689657,6.0,478.0,18.0,4.190476190476191,25.0,88.0,0.0555555555555555,1.0,1.0,13.142857142857142,53.0,276.0,0.9444444444444444,1.0,17.0,1.5238095238095235,8.0,32.0,0.6666666666666666,10.0,14.0,1.1206896551724137,9.0,325.0,216.55555555555557,764.0,3898.0,2.920689655172414,22.0,847.0,1
6,1.9230769230769231,11.0,25.0,7.072538860103627,74.0,1365.0,10.601036269430052,105.0,2046.0,1.9585492227979275,7.0,378.0,13.0,7.05,34.0,141.0,0.0,0.0,0.0,9.5,56.0,190.0,1.0,1.0,13.0,1.4,26.0,28.0,0.15,3.0,3.0,0.9740932642487048,5.0,188.0,227.07692307692307,850.0,2952.0,3.0414507772020727,25.0,587.0,1
57,0.4883720930232558,5.0,21.0,3.76303317535545,88.0,2382.0,6.61611374407583,104.0,4188.0,1.6255924170616114,7.0,1029.0,43.0,2.8026315789473686,17.0,213.0,0.1395348837209302,1.0,6.0,8.0,52.0,608.0,0.8604651162790697,1.0,37.0,0.5131578947368421,13.0,39.0,0.3289473684210526,16.0,25.0,0.8736176935229067,5.0,553.0,156.34883720930233,1040.0,6723.0,2.410742496050553,33.0,1526.0,1
3,0.1666666666666666,1.0,1.0,4.0,16.0,148.0,4.405405405405405,13.0,163.0,1.135135135135135,3.0,42.0,6.0,1.5,5.0,9.0,0.0,0.0,0.0,4.666666666666667,9.0,28.0,1.0,1.0,6.0,0.6666666666666666,4.0,4.0,1.5,7.0,9.0,1.1891891891891893,3.0,44.0,55.16666666666666,115.0,331.0,1.7837837837837838,4.0,66.0,1
30,1.3846153846153846,8.0,18.0,4.827586206896552,48.0,840.0,8.39655172413793,92.0,1461.0,1.7701149425287357,5.0,308.0,13.0,2.642857142857143,15.0,37.0,0.0,0.0,0.0,11.285714285714286,45.0,158.0,1.0,1.0,13.0,1.0714285714285714,11.0,15.0,0.6428571428571429,3.0,9.0,0.942528735632184,3.0,164.0,175.76923076923077,641.0,2285.0,2.9942528735632186,34.0,521.0,1
51,2.3043478260869565,16.0,53.0,7.1918158567774935,97.0,2812.0,9.304347826086955,150.0,3638.0,1.5549872122762147,6.0,608.0,23.0,3.861111111111111,28.0,139.0,0.0,0.0,0.0,8.694444444444445,42.0,313.0,1.0,1.0,23.0,3.138888888888889,37.0,113.0,2.0,11.0,72.0,0.8618925831202046,6.0,337.0,240.2608695652174,802.0,5526.0,2.0562659846547318,17.0,804.0,1
26,0.9523809523809524,9.0,40.0,3.628297362110312,34.0,1513.0,6.179856115107913,51.0,2577.0,1.4268585131894485,6.0,595.0,42.0,1.6721311475409837,9.0,102.0,0.0952380952380952,1.0,4.0,6.295081967213115,35.0,384.0,0.9047619047619048,1.0,38.0,0.5737704918032787,5.0,35.0,0.5409836065573771,10.0,33.0,0.9616306954436452,6.0,401.0,101.3095238095238,476.0,4255.0,1.9232613908872904,11.0,802.0,1
14,1.0909090909090908,5.0,12.0,4.255555555555556,21.0,383.0,6.233333333333333,34.0,561.0,1.488888888888889,4.0,134.0,11.0,1.7272727272727273,5.0,19.0,0.0,0.0,0.0,7.454545454545454,15.0,82.0,1.0,1.0,11.0,0.0909090909090909,1.0,1.0,0.7272727272727273,3.0,8.0,0.8777777777777778,6.0,79.0,94.36363636363636,218.0,1038.0,1.9444444444444444,7.0,175.0,1
3,0.5,1.0,1.0,6.5,12.0,13.0,10.5,19.0,21.0,1.5,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,23.0,32.0,46.0,2.0,3.0,4.0,0
4,1.0,2.0,2.0,6.583333333333333,45.0,79.0,8.416666666666666,65.0,101.0,1.3333333333333333,3.0,16.0,2.0,1.5,3.0,3.0,0.0,0.0,0.0,6.0,9.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.5833333333333334,1.0,7.0,82.0,134.0,164.0,1.5,3.0,18.0,0
6,2.4285714285714284,9.0,17.0,6.271739130434782,37.0,577.0,7.978260869565218,56.0,734.0,1.423913043478261,4.0,131.0,7.0,2.333333333333333,9.0,21.0,0.0,0.0,0.0,8.777777777777779,34.0,79.0,1.0,1.0,7.0,2.111111111111111,9.0,19.0,1.4444444444444444,6.0,13.0,0.7717391304347826,3.0,71.0,159.28571428571428,490.0,1115.0,2.0217391304347827,8.0,186.0,1
3,0.75,6.0,6.0,7.029411764705882,43.0,478.0,12.323529411764708,104.0,838.0,1.7941176470588236,5.0,122.0,8.0,3.6666666666666665,8.0,33.0,0.0,0.0,0.0,7.111111111111111,27.0,64.0,1.0,1.0,8.0,1.2222222222222223,5.0,11.0,0.4444444444444444,3.0,4.0,1.1470588235294117,7.0,78.0,151.125,657.0,1209.0,3.7058823529411766,23.0,252.0,0
2,3.0,6.0,6.0,8.25,39.0,99.0,13.166666666666666,51.0,158.0,1.8333333333333333,3.0,22.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,6.0,9.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,2.0,11.0,110.0,202.0,220.0,1.9166666666666667,4.0,23.0,0
18,0.625,5.0,15.0,3.753787878787879,27.0,991.0,5.837121212121212,32.0,1541.0,1.431818181818182,5.0,378.0,24.0,0.9642857142857144,3.0,27.0,0.0416666666666666,1.0,1.0,6.107142857142857,27.0,171.0,0.9583333333333334,1.0,23.0,0.3571428571428571,3.0,10.0,3.321428571428572,14.0,93.0,1.0871212121212122,6.0,287.0,108.33333333333331,369.0,2600.0,2.4696969696969697,16.0,652.0,1
17,0.2727272727272727,4.0,6.0,4.931506849315069,38.0,720.0,9.445205479452056,103.0,1379.0,1.6986301369863013,7.0,248.0,22.0,2.333333333333333,13.0,56.0,0.0454545454545454,1.0,1.0,5.083333333333333,27.0,122.0,0.9545454545454546,1.0,21.0,1.125,6.0,27.0,1.0,16.0,24.0,1.1643835616438356,8.0,170.0,97.1818181818182,596.0,2138.0,3.335616438356164,22.0,487.0,1
6,0.0526315789473684,1.0,1.0,3.723404255319149,33.0,525.0,9.617021276595745,253.0,1356.0,1.6666666666666667,5.0,235.0,19.0,2.8181818181818183,9.0,62.0,0.0,0.0,0.0,5.227272727272728,14.0,115.0,1.0,1.0,19.0,2.090909090909091,19.0,46.0,1.181818181818182,12.0,26.0,1.1702127659574468,5.0,165.0,103.36842105263158,395.0,1964.0,3.368794326241135,60.0,475.0,1
9,0.1304347826086956,2.0,3.0,6.8389261744966445,80.0,1019.0,11.087248322147651,118.0,1652.0,2.067114093959732,7.0,308.0,23.0,1.7037037037037035,6.0,46.0,0.0,0.0,0.0,4.0,13.0,108.0,1.0,1.0,23.0,0.6666666666666666,11.0,18.0,1.5185185185185186,9.0,41.0,1.8859060402684564,13.0,281.0,106.52173913043478,279.0,2450.0,3.724832214765101,43.0,555.0,1
22,0.0,0.0,0.0,3.265060240963856,42.0,542.0,6.704819277108434,49.0,1113.0,1.6144578313253013,6.0,268.0,22.0,3.083333333333333,11.0,74.0,0.1363636363636363,1.0,3.0,6.875,31.0,165.0,0.8636363636363636,1.0,19.0,0.7083333333333334,6.0,17.0,0.0416666666666666,1.0,1.0,2.2289156626506026,13.0,370.0,84.31818181818181,327.0,1855.0,2.5783132530120483,21.0,428.0,1
1,0.0,0.0,0.0,3.65,19.0,146.0,5.85,45.0,234.0,1.725,6.0,69.0,5.0,1.6666666666666667,7.0,15.0,0.0,0.0,0.0,4.111111111111111,9.0,37.0,1.0,1.0,5.0,0.2222222222222222,2.0,2.0,0.3333333333333333,2.0,3.0,1.1,2.0,44.0,87.4,192.0,437.0,2.5,12.0,100.0,0
4,0.1666666666666666,1.0,1.0,4.785714285714286,20.0,335.0,8.528571428571428,36.0,597.0,2.0428571428571427,5.0,143.0,6.0,1.818181818181818,7.0,20.0,0.0,0.0,0.0,5.818181818181818,17.0,64.0,1.0,1.0,6.0,0.7272727272727273,2.0,8.0,0.5454545454545454,5.0,6.0,1.5714285714285714,6.0,110.0,150.33333333333334,379.0,902.0,3.057142857142857,13.0,214.0,1
6,0.0,0.0,0.0,4.827586206896552,22.0,280.0,7.396551724137931,40.0,429.0,1.5862068965517242,4.0,92.0,4.0,1.8571428571428568,7.0,13.0,0.25,1.0,1.0,6.142857142857143,22.0,43.0,0.75,1.0,3.0,1.7142857142857142,7.0,12.0,2.142857142857143,8.0,15.0,1.362068965517241,4.0,79.0,161.0,347.0,644.0,2.7413793103448274,14.0,159.0,0
8,0.1666666666666666,1.0,1.0,2.738095238095238,18.0,115.0,4.523809523809524,28.0,190.0,1.1904761904761905,3.0,50.0,6.0,2.833333333333333,8.0,17.0,0.0,0.0,0.0,6.333333333333333,10.0,38.0,1.0,1.0,6.0,0.1666666666666666,1.0,1.0,0.3333333333333333,2.0,2.0,1.0238095238095235,5.0,43.0,64.0,160.0,384.0,2.0,8.0,84.0,1
29,0.6086956521739131,8.0,14.0,4.672897196261682,43.0,1000.0,7.94392523364486,72.0,1700.0,1.939252336448598,7.0,415.0,23.0,2.6,33.0,78.0,0.0434782608695652,1.0,1.0,6.966666666666667,57.0,209.0,0.9565217391304348,1.0,22.0,0.7666666666666667,15.0,23.0,0.1666666666666666,3.0,5.0,0.9813084112149532,4.0,210.0,115.47826086956522,993.0,2656.0,2.588785046728972,17.0,554.0,1
6,0.1538461538461538,1.0,2.0,3.3229166666666665,29.0,319.0,8.510416666666666,54.0,817.0,1.75,6.0,168.0,13.0,2.05,13.0,41.0,0.0,0.0,0.0,3.5,13.0,70.0,1.0,1.0,13.0,0.55,9.0,11.0,1.3,10.0,26.0,1.65625,5.0,159.0,97.15384615384616,248.0,1263.0,3.34375,20.0,321.0,1
18,0.1052631578947368,1.0,2.0,4.251748251748252,49.0,608.0,7.538461538461538,83.0,1078.0,1.8741258741258744,6.0,268.0,19.0,1.35,5.0,27.0,0.0526315789473684,1.0,1.0,5.7,14.0,114.0,0.9473684210526316,1.0,18.0,2.85,43.0,57.0,1.45,14.0,29.0,1.2377622377622377,5.0,177.0,90.10526315789474,383.0,1712.0,3.391608391608392,28.0,485.0,1
10,0.2727272727272727,3.0,6.0,4.7,50.0,564.0,7.358333333333333,58.0,883.0,1.7916666666666667,7.0,215.0,22.0,1.565217391304348,10.0,36.0,0.0454545454545454,1.0,1.0,4.956521739130435,16.0,114.0,0.9545454545454546,1.0,21.0,0.2608695652173913,2.0,6.0,0.2608695652173913,3.0,6.0,0.7,4.0,84.0,66.81818181818181,400.0,1470.0,2.375,16.0,285.0,1
13,0.3333333333333333,3.0,8.0,5.879310344827586,53.0,1705.0,9.672413793103448,70.0,2805.0,1.9448275862068964,7.0,564.0,24.0,3.3902439024390243,15.0,139.0,0.0,0.0,0.0,6.780487804878049,24.0,278.0,1.0,1.0,24.0,0.3658536585365853,6.0,15.0,0.2926829268292683,5.0,12.0,0.8517241379310345,7.0,247.0,171.16666666666666,609.0,4108.0,2.882758620689655,19.0,836.0,1
0,0.7142857142857143,2.0,10.0,2.4611111111111112,13.0,443.0,5.7,37.0,1026.0,1.7944444444444445,5.0,323.0,14.0,3.6666666666666665,17.0,55.0,0.2142857142857142,1.0,3.0,10.866666666666667,50.0,163.0,0.7857142857142857,1.0,11.0,0.0,0.0,0.0,1.1333333333333333,10.0,17.0,1.0444444444444445,7.0,188.0,113.85714285714286,530.0,1594.0,2.033333333333333,7.0,366.0,0
4,1.25,6.0,10.0,6.0,42.0,276.0,10.152173913043478,62.0,467.0,1.891304347826087,4.0,87.0,8.0,3.25,12.0,26.0,0.0,0.0,0.0,5.25,13.0,42.0,1.0,1.0,8.0,0.75,2.0,6.0,0.5,3.0,4.0,1.0869565217391304,4.0,50.0,90.375,287.0,723.0,3.108695652173913,13.0,143.0,1
